,age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,poutcome,employment_variation_rate,has_subscribed,housing_yes,loan_yes,has_subscribed_yes
27351,40,blue-collar,married,basic.6y,yes,no,cellular,apr,mon,374,3,nonexistent,-1.8,no,1.0,0.0,0.0
27352,33,blue-collar,single,basic.4y,no,no,cellular,apr,mon,210,1,nonexistent,-1.8,no,0.0,0.0,0.0
27353,36,unemployed,single,professional.course,yes,no,cellular,apr,mon,533,1,nonexistent,-1.8,no,1.0,0.0,0.0
27354,24,technician,single,high.school,yes,no,cellular,apr,mon,390,1,nonexistent,-1.8,no,1.0,0.0,0.0
27355,32,management,single,university.degree,yes,no,cellular,apr,mon,122,3,nonexistent,-1.8,no,1.0,0.0,0.0
27356,36,blue-collar,single,professional.course,yes,yes,telephone,apr,mon,73,3,failure,-1.8,no,1.0,1.0,0.0
27357,34,services,single,basic.6y,yes,no,cellular,apr,mon,249,1,nonexistent,-1.8,no,1.0,0.0,0.0
27358,38,technician,married,professional.course,yes,no,cellular,apr,mon,136,3,nonexistent,-1.8,no,1.0,0.0,0.0
27359,37,blue-collar,married,basic.9y,yes,no,cellular,apr,mon,186,3,nonexistent,-1.8,no,1.0,0.0,0.0
27360,42,admin.,married,basic.9y,no,no,telephone,apr,mon,406,3,failure,-1.8,no,0.0,0.0,0.0
27361,30,admin.,married,high.school,no,no,cellular,apr,mon,566,1,nonexistent,-1.8,no,0.0,0.0,0.0
27362,56,blue-collar,married,basic.6y,yes,yes,cellular,apr,mon,223,1,nonexistent,-1.8,no,1.0,1.0,0.0
27363,39,blue-collar,married,basic.4y,yes,no,cellular,apr,mon,421,4,nonexistent,-1.8,no,1.0,0.0,0.0
27364,40,blue-collar,married,basic.6y,no,no,cellular,apr,mon,83,5,nonexistent,-1.8,no,0.0,0.0,0.0
27365,25,self-employed,divorced,university.degree,yes,no,cellular,apr,mon,227,5,nonexistent,-1.8,yes,1.0,0.0,1.0
27366,59,self-employed,married,professional.course,yes,no,cellular,apr,mon,860,1,nonexistent,-1.8,yes,1.0,0.0,1.0
27367,29,technician,single,university.degree,no,no,cellular,apr,mon,354,1,nonexistent,-1.8,no,0.0,0.0,0.0
27368,35,blue-collar,married,basic.9y,no,no,cellular,apr,mon,207,1,failure,-1.8,no,0.0,0.0,0.0
27369,39,entrepreneur,married,university.degree,yes,no,cellular,apr,mon,68,1,nonexistent,-1.8,no,1.0,0.0,0.0
27370,53,blue-collar,married,high.school,yes,yes,cellular,apr,mon,62,4,nonexistent,-1.8,no,1.0,1.0,0.0
27371,38,technician,single,professional.course,no,no,cellular,apr,mon,17,6,nonexistent,-1.8,no,0.0,0.0,0.0
27372,46,entrepreneur,single,university.degree,no,no,cellular,apr,mon,89,3,failure,-1.8,no,0.0,0.0,0.0
27373,47,technician,married,high.school,no,no,cellular,apr,mon,267,2,failure,-1.8,no,0.0,0.0,0.0
27374,29,services,single,high.school,no,no,cellular,apr,mon,386,2,failure,-1.8,no,0.0,0.0,0.0
27375,53,blue-collar,married,high.school,no,no,cellular,apr,mon,193,1,nonexistent,-1.8,no,0.0,0.0,0.0
27376,41,blue-collar,married,high.school,no,no,cellular,apr,mon,239,1,nonexistent,-1.8,no,0.0,0.0,0.0
27377,40,blue-collar,married,basic.4y,no,no,cellular,apr,mon,1550,1,nonexistent,-1.8,yes,0.0,0.0,1.0
27378,35,blue-collar,married,high.school,no,no,cellular,apr,mon,29,3,failure,-1.8,no,0.0,0.0,0.0
27379,38,admin.,married,high.school,no,no,telephone,apr,mon,121,4,nonexistent,-1.8,no,0.0,0.0,0.0
27380,26,admin.,married,high.school,yes,no,cellular,apr,mon,61,1,nonexistent,-1.8,no,1.0,0.0,0.0
27381,42,services,married,high.school,yes,yes,cellular,apr,mon,234,5,nonexistent,-1.8,no,1.0,1.0,0.0
27382,35,technician,married,university.degree,yes,no,cellular,apr,mon,185,3,failure,-1.8,no,1.0,0.0,0.0
27383,44,blue-collar,married,basic.9y,yes,no,cellular,apr,mon,399,1,nonexistent,-1.8,no,1.0,0.0,0.0
27384,31,blue-collar,married,basic.9y,yes,no,cellular,apr,mon,19,6,nonexistent,-1.8,no,1.0,0.0,0.0
27385,34,blue-collar,married,basic.9y,no,yes,cellular,apr,mon,96,1,nonexistent,-1.8,no,0.0,1.0,0.0
27386,31,blue-collar,single,basic.9y,yes,yes,cellular,apr,mon,218,1,nonexistent,-1.8,no,1.0,1.0,0.0
27387,43,technician,divorced,professional.course,no,no,cellular,apr,mon,131,2,failure,-1.8,no,0.0,0.0,0.0
27388,43,services,married,high.school,no,no,cellular,apr,mon,26,3,nonexistent,-1.8,no,0.0,0.0,0.0
27389,51,blue-collar,married,basic.9y,yes,no,cellular,apr,mon,143,2,nonexistent,-1.8,no,1.0,0.0,0.0
27390,39,admin.,single,high.school,no,no,cellular,apr,mon,159,2,nonexistent,-1.8,no,0.0,0.0,0.0
27391,31,blue-collar,single,basic.9y,no,no,cellular,apr,mon,386,1,nonexistent,-1.8,no,0.0,0.0,0.0
27392,41,admin.,single,university.degree,yes,no,cellular,apr,mon,279,1,nonexistent,-1.8,no,1.0,0.0,0.0
27393,29,admin.,married,university.degree,yes,yes,cellular,apr,mon,245,1,nonexistent,-1.8,no,1.0,1.0,0.0
27394,31,admin.,single,university.degree,yes,no,cellular,apr,mon,201,3,nonexistent,-1.8,no,1.0,0.0,0.0
27395,44,blue-collar,married,basic.6y,no,no,cellular,apr,mon,428,1,nonexistent,-1.8,no,0.0,0.0,0.0
27396,29,self-employed,single,university.degree,yes,no,cellular,apr,mon,128,1,nonexistent,-1.8,no,1.0,0.0,0.0
27397,30,student,single,high.school,yes,no,cellular,apr,mon,7,6,failure,-1.8,no,1.0,0.0,0.0
27398,37,blue-collar,single,professional.course,yes,no,cellular,apr,mon,304,1,failure,-1.8,no,1.0,0.0,0.0
27399,53,admin.,married,professional.course,yes,no,cellular,apr,mon,185,1,nonexistent,-1.8,no,1.0,0.0,0.0
27400,48,services,divorced,high.school,yes,yes,cellular,apr,mon,108,1,nonexistent,-1.8,no,1.0,1.0,0.0
27401,48,services,divorced,high.school,yes,no,cellular,apr,mon,90,3,failure,-1.8,no,1.0,0.0,0.0
27402,34,technician,married,professional.course,yes,no,cellular,apr,mon,122,3,nonexistent,-1.8,no,1.0,0.0,0.0
27403,48,services,divorced,high.school,yes,no,cellular,apr,mon,365,1,nonexistent,-1.8,no,1.0,0.0,0.0
27404,38,admin.,single,university.degree,yes,no,cellular,apr,mon,285,1,failure,-1.8,no,1.0,0.0,0.0
27405,38,admin.,single,university.degree,yes,no,cellular,apr,mon,275,1,nonexistent,-1.8,no,1.0,0.0,0.0
27406,44,blue-collar,married,basic.6y,yes,yes,cellular,apr,mon,7,6,nonexistent,-1.8,no,1.0,1.0,0.0
27407,34,admin.,single,university.degree,yes,no,cellular,apr,mon,285,1,nonexistent,-1.8,no,1.0,0.0,0.0
27408,73,retired,married,basic.4y,yes,no,cellular,apr,mon,158,1,success,-1.8,no,1.0,0.0,0.0
27409,54,technician,married,high.school,yes,no,cellular,apr,mon,178,5,nonexistent,-1.8,no,1.0,0.0,0.0
27410,31,technician,single,professional.course,yes,no,cellular,apr,mon,199,6,nonexistent,-1.8,no,1.0,0.0,0.0
27411,46,blue-collar,married,basic.9y,no,no,cellular,apr,mon,63,2,nonexistent,-1.8,no,0.0,0.0,0.0
27412,31,blue-collar,single,basic.9y,no,no,cellular,apr,mon,65,5,nonexistent,-1.8,no,0.0,0.0,0.0
27413,56,retired,divorced,university.degree,yes,no,cellular,apr,mon,199,5,success,-1.8,no,1.0,0.0,0.0
27414,46,blue-collar,married,basic.9y,yes,no,cellular,apr,mon,188,1,nonexistent,-1.8,no,1.0,0.0,0.0
27415,40,blue-collar,married,basic.6y,yes,no,telephone,apr,mon,534,1,nonexistent,-1.8,no,1.0,0.0,0.0
27416,37,management,married,university.degree,yes,no,cellular,apr,mon,198,1,nonexistent,-1.8,no,1.0,0.0,0.0
27417,54,technician,married,professional.course,yes,no,cellular,apr,mon,130,2,nonexistent,-1.8,no,1.0,0.0,0.0
27418,37,management,married,university.degree,no,no,cellular,apr,mon,352,1,nonexistent,-1.8,no,0.0,0.0,0.0
27419,29,technician,single,university.degree,yes,no,cellular,apr,mon,210,2,nonexistent,-1.8,no,1.0,0.0,0.0
27420,43,admin.,single,university.degree,yes,no,cellular,apr,mon,670,4,success,-1.8,yes,1.0,0.0,1.0
27421,53,services,married,high.school,yes,no,cellular,apr,mon,62,4,nonexistent,-1.8,no,1.0,0.0,0.0
27422,35,technician,single,university.degree,no,no,cellular,apr,mon,712,1,nonexistent,-1.8,no,0.0,0.0,0.0
27423,37,management,married,university.degree,no,no,cellular,apr,mon,401,1,nonexistent,-1.8,no,0.0,0.0,0.0
27424,33,technician,married,high.school,yes,no,cellular,apr,mon,59,1,nonexistent,-1.8,no,1.0,0.0,0.0
27425,42,services,married,university.degree,yes,no,cellular,apr,mon,17,6,nonexistent,-1.8,no,1.0,0.0,0.0
27426,41,services,married,high.school,no,no,cellular,apr,mon,319,2,failure,-1.8,no,0.0,0.0,0.0
27427,36,services,single,high.school,yes,no,cellular,apr,mon,142,2,failure,-1.8,no,1.0,0.0,0.0
27428,40,technician,married,professional.course,yes,yes,cellular,apr,mon,314,1,nonexistent,-1.8,no,1.0,1.0,0.0
27429,40,management,married,university.degree,no,no,cellular,apr,mon,28,7,nonexistent,-1.8,no,0.0,0.0,0.0
27430,40,admin.,single,high.school,yes,no,cellular,apr,mon,133,1,nonexistent,-1.8,yes,1.0,0.0,1.0
27431,34,admin.,married,basic.9y,yes,no,cellular,apr,mon,317,1,nonexistent,-1.8,no,1.0,0.0,0.0
27432,35,admin.,single,basic.9y,yes,no,cellular,apr,mon,79,1,failure,-1.8,no,1.0,0.0,0.0
27433,26,admin.,single,high.school,yes,no,cellular,apr,mon,190,1,nonexistent,-1.8,yes,1.0,0.0,1.0
27434,41,blue-collar,divorced,high.school,yes,no,cellular,apr,mon,111,1,nonexistent,-1.8,no,1.0,0.0,0.0
27435,29,technician,single,university.degree,no,yes,cellular,apr,mon,222,1,nonexistent,-1.8,no,0.0,1.0,0.0
27436,34,blue-collar,married,basic.9y,no,yes,cellular,apr,mon,49,5,failure,-1.8,no,0.0,1.0,0.0
27437,38,technician,married,professional.course,no,no,cellular,apr,mon,277,1,nonexistent,-1.8,no,0.0,0.0,0.0
27438,37,blue-collar,married,high.school,yes,no,cellular,apr,mon,9,5,nonexistent,-1.8,no,1.0,0.0,0.0
27439,54,technician,married,professional.course,yes,no,cellular,apr,mon,698,1,nonexistent,-1.8,no,1.0,0.0,0.0
27440,57,entrepreneur,single,university.degree,no,yes,cellular,apr,mon,7,4,nonexistent,-1.8,no,0.0,1.0,0.0
27441,37,management,married,university.degree,yes,no,cellular,apr,mon,13,5,nonexistent,-1.8,no,1.0,0.0,0.0
27442,39,technician,single,professional.course,no,no,cellular,apr,mon,714,1,nonexistent,-1.8,no,0.0,0.0,0.0
27443,42,services,married,university.degree,yes,no,cellular,apr,mon,257,1,nonexistent,-1.8,no,1.0,0.0,0.0
27444,26,admin.,single,high.school,no,no,cellular,apr,mon,785,1,nonexistent,-1.8,yes,0.0,0.0,1.0
27445,57,management,divorced,university.degree,no,no,cellular,apr,mon,322,2,nonexistent,-1.8,no,0.0,0.0,0.0
27446,36,admin.,married,high.school,no,no,cellular,apr,mon,658,1,nonexistent,-1.8,no,0.0,0.0,0.0
27447,50,blue-collar,married,basic.9y,no,no,cellular,apr,mon,98,3,nonexistent,-1.8,no,0.0,0.0,0.0
27448,42,management,single,university.degree,no,yes,cellular,apr,mon,144,1,nonexistent,-1.8,no,0.0,1.0,0.0
27449,36,technician,married,high.school,yes,yes,cellular,apr,mon,42,1,nonexistent,-1.8,no,1.0,1.0,0.0
27450,50,services,married,high.school,yes,no,cellular,apr,mon,12,6,nonexistent,-1.8,no,1.0,0.0,0.0
27451,41,admin.,married,high.school,yes,yes,cellular,apr,mon,254,1,nonexistent,-1.8,no,1.0,1.0,0.0
27452,52,admin.,divorced,basic.9y,yes,yes,cellular,apr,mon,9,5,failure,-1.8,no,1.0,1.0,0.0
27453,26,admin.,single,high.school,no,no,cellular,apr,mon,123,3,nonexistent,-1.8,no,0.0,0.0,0.0
27454,40,blue-collar,married,basic.6y,no,no,cellular,apr,mon,97,2,nonexistent,-1.8,no,0.0,0.0,0.0
27455,32,student,single,university.degree,yes,no,cellular,apr,mon,712,4,nonexistent,-1.8,yes,1.0,0.0,1.0
27456,59,self-employed,married,professional.course,yes,no,cellular,apr,mon,274,5,nonexistent,-1.8,no,1.0,0.0,0.0
27457,40,services,married,high.school,yes,no,cellular,apr,mon,72,1,failure,-1.8,no,1.0,0.0,0.0
27458,36,technician,married,high.school,no,no,cellular,apr,mon,207,1,nonexistent,-1.8,no,0.0,0.0,0.0
27459,38,blue-collar,divorced,basic.6y,yes,yes,cellular,apr,mon,37,1,failure,-1.8,no,1.0,1.0,0.0
27460,35,blue-collar,married,high.school,yes,no,cellular,apr,mon,19,5,nonexistent,-1.8,no,1.0,0.0,0.0
27461,36,technician,married,high.school,no,no,cellular,apr,mon,517,1,nonexistent,-1.8,no,0.0,0.0,0.0
27462,32,admin.,married,high.school,yes,yes,telephone,apr,mon,24,1,failure,-1.8,no,1.0,1.0,0.0
27463,33,services,married,high.school,yes,yes,cellular,apr,mon,18,5,nonexistent,-1.8,no,1.0,1.0,0.0
27464,40,admin.,divorced,university.degree,yes,no,cellular,apr,mon,238,1,nonexistent,-1.8,no,1.0,0.0,0.0
27465,36,management,married,university.degree,yes,yes,cellular,apr,mon,163,1,failure,-1.8,no,1.0,1.0,0.0
27466,41,admin.,married,high.school,yes,yes,cellular,apr,mon,982,1,nonexistent,-1.8,no,1.0,1.0,0.0
27467,45,services,divorced,basic.9y,no,no,cellular,apr,mon,231,1,nonexistent,-1.8,no,0.0,0.0,0.0
27468,33,blue-collar,married,high.school,no,no,cellular,apr,mon,164,1,nonexistent,-1.8,no,0.0,0.0,0.0
27469,41,blue-collar,single,basic.4y,yes,no,cellular,apr,mon,94,1,nonexistent,-1.8,no,1.0,0.0,0.0
27470,36,management,married,university.degree,no,no,cellular,apr,mon,450,1,failure,-1.8,no,0.0,0.0,0.0
27471,34,management,married,university.degree,yes,yes,cellular,apr,mon,107,1,nonexistent,-1.8,yes,1.0,1.0,1.0
27472,42,services,married,high.school,yes,no,cellular,apr,mon,274,1,nonexistent,-1.8,no,1.0,0.0,0.0
27473,42,services,married,high.school,yes,no,cellular,apr,mon,200,1,nonexistent,-1.8,no,1.0,0.0,0.0
27474,34,blue-collar,single,basic.9y,yes,no,cellular,apr,mon,90,2,failure,-1.8,no,1.0,0.0,0.0
27475,68,retired,married,high.school,yes,no,cellular,apr,mon,194,1,nonexistent,-1.8,yes,1.0,0.0,1.0
27476,40,technician,single,professional.course,yes,no,cellular,apr,mon,250,1,failure,-1.8,no,1.0,0.0,0.0
27477,35,technician,single,university.degree,yes,no,cellular,apr,mon,79,1,nonexistent,-1.8,no,1.0,0.0,0.0
27478,40,technician,single,professional.course,yes,yes,cellular,apr,mon,538,1,nonexistent,-1.8,no,1.0,1.0,0.0
27479,42,blue-collar,married,basic.4y,yes,no,cellular,apr,mon,257,1,nonexistent,-1.8,no,1.0,0.0,0.0
27480,43,management,married,university.degree,yes,yes,cellular,apr,mon,21,5,nonexistent,-1.8,no,1.0,1.0,0.0
27481,33,blue-collar,married,basic.9y,yes,no,cellular,apr,mon,335,1,failure,-1.8,no,1.0,0.0,0.0
27482,30,technician,divorced,university.degree,no,no,cellular,apr,mon,96,1,nonexistent,-1.8,no,0.0,0.0,0.0
27483,38,management,divorced,university.degree,no,yes,cellular,apr,mon,72,1,failure,-1.8,no,0.0,1.0,0.0
27484,40,retired,single,high.school,yes,no,cellular,apr,mon,166,4,nonexistent,-1.8,no,1.0,0.0,0.0
27485,37,services,divorced,high.school,yes,yes,cellular,apr,mon,92,1,failure,-1.8,no,1.0,1.0,0.0
27486,35,blue-collar,married,high.school,no,no,cellular,apr,mon,63,1,nonexistent,-1.8,no,0.0,0.0,0.0
27487,36,management,single,high.school,yes,no,cellular,apr,mon,508,1,nonexistent,-1.8,no,1.0,0.0,0.0
27488,35,services,married,high.school,yes,no,cellular,apr,mon,219,1,nonexistent,-1.8,no,1.0,0.0,0.0
27489,47,management,married,university.degree,no,no,cellular,apr,mon,51,3,nonexistent,-1.8,no,0.0,0.0,0.0
27490,30,blue-collar,married,basic.4y,no,no,cellular,apr,mon,19,5,nonexistent,-1.8,no,0.0,0.0,0.0
27491,58,services,married,basic.6y,yes,no,cellular,apr,mon,41,3,nonexistent,-1.8,no,1.0,0.0,0.0
27492,49,unemployed,married,basic.6y,no,no,cellular,apr,mon,68,5,failure,-1.8,no,0.0,0.0,0.0
27493,38,management,divorced,university.degree,no,no,cellular,apr,mon,611,1,failure,-1.8,no,0.0,0.0,0.0
27494,57,entrepreneur,single,university.degree,yes,yes,cellular,apr,mon,45,1,failure,-1.8,no,1.0,1.0,0.0
27495,26,admin.,single,high.school,no,no,telephone,apr,mon,216,2,nonexistent,-1.8,yes,0.0,0.0,1.0
27496,35,services,single,professional.course,no,no,cellular,apr,mon,204,3,nonexistent,-1.8,no,0.0,0.0,0.0
27497,31,management,single,university.degree,yes,no,cellular,apr,mon,92,1,failure,-1.8,no,1.0,0.0,0.0
27498,46,admin.,married,high.school,no,no,cellular,apr,mon,11,5,failure,-1.8,no,0.0,0.0,0.0
27499,34,admin.,divorced,university.degree,no,yes,cellular,apr,mon,473,1,failure,-1.8,no,0.0,1.0,0.0
27500,34,technician,married,basic.9y,no,no,cellular,apr,mon,110,1,nonexistent,-1.8,no,0.0,0.0,0.0
27501,30,blue-collar,married,basic.4y,no,no,cellular,apr,mon,87,4,failure,-1.8,no,0.0,0.0,0.0
27502,44,blue-collar,married,basic.4y,no,no,cellular,apr,mon,92,3,failure,-1.8,no,0.0,0.0,0.0
27503,57,entrepreneur,single,university.degree,yes,no,cellular,apr,mon,720,1,nonexistent,-1.8,yes,1.0,0.0,1.0
27504,43,services,single,university.degree,yes,no,cellular,apr,mon,178,4,nonexistent,-1.8,no,1.0,0.0,0.0
27505,29,blue-collar,married,basic.6y,no,no,cellular,apr,mon,84,1,nonexistent,-1.8,no,0.0,0.0,0.0
27506,38,blue-collar,married,professional.course,no,yes,cellular,apr,mon,123,1,failure,-1.8,no,0.0,1.0,0.0
27507,48,services,single,basic.9y,yes,no,cellular,apr,mon,16,5,nonexistent,-1.8,no,1.0,0.0,0.0
27508,34,technician,married,basic.9y,no,no,cellular,apr,mon,617,1,nonexistent,-1.8,no,0.0,0.0,0.0
27509,36,services,single,high.school,no,yes,cellular,apr,mon,76,5,nonexistent,-1.8,no,0.0,1.0,0.0
27510,43,management,married,university.degree,no,no,telephone,apr,mon,205,1,nonexistent,-1.8,no,0.0,0.0,0.0
27511,32,technician,single,professional.course,no,no,cellular,apr,mon,62,1,failure,-1.8,no,0.0,0.0,0.0
27512,32,technician,single,professional.course,no,no,cellular,apr,mon,33,1,success,-1.8,no,0.0,0.0,0.0
27513,43,management,married,university.degree,no,no,cellular,apr,mon,246,1,failure,-1.8,no,0.0,0.0,0.0
27514,52,services,married,basic.6y,no,yes,cellular,apr,mon,44,2,failure,-1.8,no,0.0,1.0,0.0
27515,56,self-employed,married,university.degree,no,no,cellular,apr,mon,83,3,failure,-1.8,no,0.0,0.0,0.0
27516,26,blue-collar,single,basic.9y,no,no,cellular,apr,mon,586,1,nonexistent,-1.8,yes,0.0,0.0,1.0
27517,43,management,married,university.degree,no,yes,cellular,apr,mon,443,1,failure,-1.8,no,0.0,1.0,0.0
27518,35,services,married,basic.9y,yes,no,cellular,apr,mon,201,3,nonexistent,-1.8,no,1.0,0.0,0.0
27519,31,services,divorced,high.school,no,no,cellular,apr,mon,379,1,nonexistent,-1.8,no,0.0,0.0,0.0
27520,31,services,divorced,high.school,no,no,cellular,apr,mon,330,1,nonexistent,-1.8,no,0.0,0.0,0.0
27521,47,admin.,divorced,university.degree,yes,no,cellular,apr,mon,40,1,failure,-1.8,no,1.0,0.0,0.0
27522,21,services,single,basic.9y,no,no,cellular,apr,mon,293,2,nonexistent,-1.8,no,0.0,0.0,0.0
27523,34,blue-collar,married,basic.9y,yes,no,cellular,apr,mon,240,1,failure,-1.8,no,1.0,0.0,0.0
27524,37,technician,single,university.degree,no,no,cellular,apr,mon,190,1,nonexistent,-1.8,no,0.0,0.0,0.0
27525,36,technician,divorced,professional.course,no,no,cellular,apr,mon,15,2,nonexistent,-1.8,no,0.0,0.0,0.0
27526,36,technician,single,professional.course,yes,no,cellular,apr,mon,59,3,nonexistent,-1.8,no,1.0,0.0,0.0
27527,48,services,divorced,high.school,yes,yes,cellular,apr,mon,111,2,failure,-1.8,no,1.0,1.0,0.0
27528,57,services,married,high.school,yes,no,cellular,apr,mon,157,1,nonexistent,-1.8,no,1.0,0.0,0.0
27529,73,retired,married,basic.4y,yes,yes,cellular,apr,mon,128,2,nonexistent,-1.8,no,1.0,1.0,0.0
27530,23,student,single,high.school,yes,no,cellular,apr,mon,637,1,nonexistent,-1.8,no,1.0,0.0,0.0
27531,32,technician,married,professional.course,yes,no,cellular,apr,mon,140,1,nonexistent,-1.8,no,1.0,0.0,0.0
27532,56,self-employed,married,university.degree,yes,no,cellular,apr,mon,222,1,failure,-1.8,no,1.0,0.0,0.0
27533,37,technician,single,professional.course,yes,no,cellular,apr,mon,20,4,nonexistent,-1.8,no,1.0,0.0,0.0
27534,34,blue-collar,married,basic.9y,yes,no,cellular,apr,mon,151,2,nonexistent,-1.8,no,1.0,0.0,0.0
27535,51,services,married,high.school,yes,no,cellular,apr,mon,272,1,nonexistent,-1.8,no,1.0,0.0,0.0
27536,56,services,married,basic.4y,yes,yes,cellular,apr,mon,15,1,nonexistent,-1.8,no,1.0,1.0,0.0
27537,28,self-employed,single,university.degree,yes,no,cellular,apr,mon,64,1,nonexistent,-1.8,no,1.0,0.0,0.0
27538,37,technician,single,professional.course,no,no,cellular,apr,mon,147,1,nonexistent,-1.8,no,0.0,0.0,0.0
27539,31,technician,single,professional.course,yes,no,cellular,apr,mon,170,1,failure,-1.8,no,1.0,0.0,0.0
27540,31,technician,single,professional.course,no,no,cellular,apr,mon,217,1,nonexistent,-1.8,no,0.0,0.0,0.0
27541,46,services,married,high.school,no,no,cellular,apr,mon,53,1,failure,-1.8,no,0.0,0.0,0.0
27542,28,self-employed,single,university.degree,yes,no,cellular,apr,mon,187,1,nonexistent,-1.8,no,1.0,0.0,0.0
27543,46,services,married,high.school,no,no,telephone,apr,mon,60,1,nonexistent,-1.8,no,0.0,0.0,0.0
27544,46,services,married,high.school,yes,no,cellular,apr,mon,180,1,nonexistent,-1.8,no,1.0,0.0,0.0
27545,30,admin.,single,university.degree,no,no,cellular,apr,mon,162,1,nonexistent,-1.8,no,0.0,0.0,0.0
27546,46,admin.,married,university.degree,yes,no,cellular,apr,mon,75,1,nonexistent,-1.8,no,1.0,0.0,0.0
27547,39,blue-collar,married,basic.4y,yes,no,cellular,apr,mon,405,2,nonexistent,-1.8,no,1.0,0.0,0.0
27548,43,management,married,university.degree,yes,no,cellular,apr,mon,818,2,failure,-1.8,no,1.0,0.0,0.0
27549,57,services,married,high.school,yes,no,cellular,apr,mon,297,2,nonexistent,-1.8,no,1.0,0.0,0.0
27550,45,blue-collar,married,basic.6y,no,no,cellular,apr,mon,293,1,success,-1.8,no,0.0,0.0,0.0
27551,32,technician,single,professional.course,yes,no,cellular,apr,mon,54,1,nonexistent,-1.8,no,1.0,0.0,0.0
27552,55,services,married,high.school,yes,yes,cellular,apr,mon,691,1,nonexistent,-1.8,yes,1.0,1.0,1.0
27553,48,retired,divorced,basic.4y,yes,no,cellular,apr,mon,132,3,nonexistent,-1.8,no,1.0,0.0,0.0
27554,50,blue-collar,married,basic.9y,yes,no,cellular,apr,mon,567,1,nonexistent,-1.8,yes,1.0,0.0,1.0
27555,40,self-employed,married,basic.9y,yes,yes,cellular,apr,mon,64,4,nonexistent,-1.8,no,1.0,1.0,0.0
27556,39,unemployed,single,high.school,yes,no,telephone,apr,mon,22,1,nonexistent,-1.8,no,1.0,0.0,0.0
27557,34,technician,married,basic.9y,yes,no,cellular,apr,mon,904,2,nonexistent,-1.8,yes,1.0,0.0,1.0
27558,31,admin.,single,university.degree,yes,no,cellular,apr,mon,239,1,failure,-1.8,no,1.0,0.0,0.0
27559,53,blue-collar,married,high.school,yes,no,cellular,apr,mon,354,1,nonexistent,-1.8,no,1.0,0.0,0.0
27560,47,self-employed,married,university.degree,no,no,cellular,apr,mon,145,1,nonexistent,-1.8,no,0.0,0.0,0.0
27561,52,admin.,married,university.degree,yes,no,cellular,apr,mon,95,2,nonexistent,-1.8,no,1.0,0.0,0.0
