,age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,poutcome,employment_variation_rate,has_subscribed
29035,39,admin.,single,university.degree,no,no,cellular,may,wed,68,1,failure,-1.8,no
29036,30,admin.,single,university.degree,yes,no,cellular,may,wed,60,1,failure,-1.8,no
29037,39,blue-collar,single,basic.6y,yes,no,cellular,may,wed,686,1,nonexistent,-1.8,no
29038,38,blue-collar,married,high.school,yes,no,cellular,may,wed,198,1,nonexistent,-1.8,no
29039,51,admin.,single,university.degree,no,no,cellular,may,wed,187,1,nonexistent,-1.8,no
29040,50,blue-collar,married,basic.4y,yes,no,cellular,may,wed,146,1,failure,-1.8,no
29041,37,blue-collar,married,basic.6y,no,yes,cellular,may,wed,364,4,nonexistent,-1.8,no
29042,47,services,married,high.school,no,no,cellular,may,wed,378,1,nonexistent,-1.8,no
29043,54,management,divorced,university.degree,no,no,telephone,may,wed,10,1,nonexistent,-1.8,no
29044,54,management,divorced,university.degree,yes,yes,telephone,may,wed,39,1,failure,-1.8,no
29045,35,technician,married,professional.course,no,no,cellular,may,wed,66,2,nonexistent,-1.8,no
29046,34,admin.,single,high.school,yes,no,cellular,may,wed,78,1,success,-1.8,no
29047,31,services,married,high.school,yes,no,cellular,may,wed,611,1,failure,-1.8,yes
29048,46,services,single,high.school,yes,no,cellular,may,wed,193,1,nonexistent,-1.8,no
29049,38,self-employed,married,basic.9y,yes,no,cellular,may,wed,155,5,nonexistent,-1.8,no
29050,29,blue-collar,married,basic.9y,yes,no,cellular,may,wed,318,1,nonexistent,-1.8,no
29051,27,admin.,married,high.school,yes,no,cellular,may,wed,175,1,nonexistent,-1.8,no
29052,57,management,married,university.degree,no,no,cellular,may,wed,1205,1,nonexistent,-1.8,yes
29053,29,blue-collar,married,basic.9y,no,no,cellular,may,wed,413,1,nonexistent,-1.8,no
29054,53,technician,divorced,university.degree,yes,no,cellular,may,wed,167,1,failure,-1.8,no
29055,27,admin.,married,high.school,no,yes,cellular,may,wed,251,1,nonexistent,-1.8,no
29056,46,services,married,high.school,yes,yes,cellular,may,wed,270,1,nonexistent,-1.8,no
29057,32,blue-collar,married,basic.9y,yes,no,cellular,may,wed,211,1,success,-1.8,no
29058,32,blue-collar,married,basic.4y,yes,yes,cellular,may,wed,107,1,nonexistent,-1.8,no
29059,46,admin.,married,high.school,no,no,cellular,may,wed,124,1,nonexistent,-1.8,no
29060,33,technician,married,professional.course,no,yes,cellular,may,wed,17,1,nonexistent,-1.8,no
29061,48,blue-collar,married,basic.4y,yes,no,cellular,may,wed,477,2,nonexistent,-1.8,no
29062,34,admin.,single,university.degree,yes,no,cellular,may,wed,265,1,nonexistent,-1.8,no
29063,46,admin.,married,high.school,no,no,cellular,may,wed,159,1,failure,-1.8,no
29064,29,blue-collar,married,basic.9y,no,yes,cellular,may,wed,837,1,nonexistent,-1.8,yes
29065,33,technician,married,professional.course,yes,no,cellular,may,wed,221,1,nonexistent,-1.8,no
29066,33,technician,married,professional.course,yes,no,cellular,may,wed,318,1,failure,-1.8,no
29067,42,blue-collar,married,basic.9y,no,no,cellular,may,wed,51,1,failure,-1.8,no
29068,37,services,married,high.school,yes,no,cellular,may,wed,285,2,nonexistent,-1.8,no
29069,42,blue-collar,married,basic.6y,no,yes,cellular,may,wed,29,1,failure,-1.8,no
29070,33,entrepreneur,married,university.degree,yes,no,cellular,may,wed,585,2,failure,-1.8,no
29071,46,management,married,university.degree,no,no,telephone,may,wed,16,2,nonexistent,-1.8,no
29072,36,blue-collar,married,basic.9y,yes,no,cellular,may,wed,184,2,failure,-1.8,no
29073,41,services,divorced,high.school,no,no,cellular,may,wed,52,2,nonexistent,-1.8,no
29074,32,admin.,married,high.school,yes,no,cellular,may,wed,128,1,failure,-1.8,no
29075,48,blue-collar,married,basic.6y,yes,no,cellular,may,wed,282,4,nonexistent,-1.8,no
29076,28,self-employed,single,university.degree,yes,no,cellular,may,wed,57,1,nonexistent,-1.8,no
29077,38,blue-collar,married,high.school,yes,no,cellular,may,wed,839,2,success,-1.8,yes
29078,36,management,married,basic.9y,no,no,cellular,may,wed,50,1,failure,-1.8,no
29079,31,housemaid,divorced,basic.6y,no,yes,cellular,may,wed,457,1,nonexistent,-1.8,no
29080,42,technician,married,university.degree,yes,no,cellular,may,wed,301,1,nonexistent,-1.8,no
29081,31,technician,single,high.school,no,no,cellular,may,wed,37,1,nonexistent,-1.8,no
29082,32,services,single,basic.9y,no,yes,cellular,may,wed,148,1,nonexistent,-1.8,no
29083,28,admin.,married,high.school,yes,no,cellular,may,wed,72,1,nonexistent,-1.8,no
29084,38,blue-collar,single,basic.4y,yes,no,cellular,may,wed,203,2,nonexistent,-1.8,no
29085,31,blue-collar,married,basic.6y,no,no,cellular,may,wed,18,1,nonexistent,-1.8,no
29086,51,blue-collar,married,basic.9y,yes,no,cellular,may,wed,254,1,failure,-1.8,no
29087,28,admin.,married,high.school,no,no,cellular,may,wed,204,1,nonexistent,-1.8,no
29088,51,blue-collar,married,basic.9y,yes,no,cellular,may,wed,451,1,nonexistent,-1.8,no
29089,36,blue-collar,married,basic.9y,no,no,cellular,may,wed,334,1,nonexistent,-1.8,no
29090,36,blue-collar,married,basic.9y,no,no,cellular,may,wed,428,1,nonexistent,-1.8,no
29091,59,admin.,married,high.school,no,no,cellular,may,wed,289,1,nonexistent,-1.8,no
29092,36,technician,single,university.degree,yes,no,cellular,may,wed,317,1,failure,-1.8,no
29093,31,blue-collar,married,basic.6y,yes,no,cellular,may,wed,153,1,nonexistent,-1.8,no
29094,37,services,single,high.school,no,no,cellular,may,wed,150,1,nonexistent,-1.8,no
29095,55,retired,married,basic.9y,no,no,cellular,may,wed,674,1,nonexistent,-1.8,no
29096,37,services,single,high.school,yes,no,cellular,may,wed,445,1,failure,-1.8,yes
29097,51,entrepreneur,single,basic.9y,no,no,cellular,may,wed,123,1,nonexistent,-1.8,no
29098,30,blue-collar,married,basic.9y,yes,no,cellular,may,wed,176,1,nonexistent,-1.8,no
29099,30,blue-collar,married,basic.9y,yes,no,cellular,may,wed,297,1,nonexistent,-1.8,no
29100,34,technician,single,university.degree,yes,no,telephone,may,wed,92,3,nonexistent,-1.8,no
29101,41,blue-collar,married,basic.6y,yes,no,cellular,may,wed,189,2,failure,-1.8,no
29102,44,admin.,single,high.school,yes,no,cellular,may,wed,728,1,nonexistent,-1.8,no
29103,36,admin.,married,university.degree,yes,no,cellular,may,wed,127,2,nonexistent,-1.8,no
29104,43,blue-collar,married,basic.9y,no,yes,cellular,may,wed,179,2,nonexistent,-1.8,no
29105,28,blue-collar,married,basic.4y,yes,no,cellular,may,wed,98,2,nonexistent,-1.8,no
29106,49,admin.,single,basic.6y,no,no,cellular,may,wed,135,2,failure,-1.8,no
29107,28,admin.,single,high.school,no,no,cellular,may,wed,251,2,nonexistent,-1.8,no
29108,30,blue-collar,married,basic.9y,yes,no,cellular,may,wed,1131,2,nonexistent,-1.8,no
29109,31,blue-collar,married,basic.6y,yes,no,cellular,may,wed,148,2,nonexistent,-1.8,no
29110,34,blue-collar,married,basic.9y,no,no,cellular,may,wed,156,2,failure,-1.8,no
29111,33,technician,single,professional.course,yes,no,cellular,may,wed,519,2,failure,-1.8,yes
29112,31,services,single,high.school,no,no,cellular,may,wed,343,2,nonexistent,-1.8,no
29113,41,admin.,married,high.school,no,no,cellular,may,wed,64,1,failure,-1.8,no
29114,27,services,married,high.school,yes,no,cellular,may,wed,903,2,nonexistent,-1.8,no
29115,33,services,married,high.school,no,no,cellular,may,wed,106,1,nonexistent,-1.8,no
29116,31,blue-collar,single,basic.9y,no,no,cellular,may,wed,459,4,nonexistent,-1.8,no
29117,35,admin.,single,university.degree,no,no,cellular,may,wed,109,1,nonexistent,-1.8,no
29118,39,unemployed,married,high.school,no,no,cellular,may,wed,100,1,nonexistent,-1.8,no
29119,47,blue-collar,single,basic.9y,no,no,cellular,may,wed,159,1,nonexistent,-1.8,no
29120,58,retired,married,professional.course,yes,no,cellular,may,wed,47,1,nonexistent,-1.8,no
29121,37,blue-collar,single,professional.course,yes,yes,cellular,may,wed,161,1,nonexistent,-1.8,no
29122,31,services,married,high.school,yes,no,cellular,may,wed,322,1,failure,-1.8,no
29123,26,blue-collar,married,basic.9y,no,no,cellular,may,wed,45,2,failure,-1.8,no
29124,36,blue-collar,divorced,basic.6y,yes,no,cellular,may,wed,197,1,failure,-1.8,no
29125,28,technician,single,professional.course,no,no,cellular,may,wed,687,2,failure,-1.8,yes
29126,51,entrepreneur,single,basic.9y,no,yes,cellular,may,wed,89,1,failure,-1.8,no
29127,32,admin.,married,high.school,yes,yes,cellular,may,wed,231,2,nonexistent,-1.8,no
29128,32,blue-collar,married,basic.9y,yes,yes,cellular,may,wed,230,1,nonexistent,-1.8,no
29129,41,blue-collar,married,basic.4y,yes,yes,cellular,may,wed,389,2,nonexistent,-1.8,no
29130,40,admin.,married,basic.9y,yes,yes,cellular,may,wed,323,2,nonexistent,-1.8,no
29131,34,admin.,single,high.school,yes,yes,cellular,may,wed,125,2,nonexistent,-1.8,no
29132,46,services,married,high.school,no,no,cellular,may,wed,174,3,nonexistent,-1.8,no
29133,49,technician,married,university.degree,yes,no,cellular,may,wed,89,1,failure,-1.8,no
29134,58,blue-collar,married,basic.4y,yes,yes,cellular,may,wed,74,2,failure,-1.8,no
29135,41,blue-collar,single,basic.9y,no,yes,cellular,may,wed,540,1,nonexistent,-1.8,yes
29136,44,blue-collar,married,basic.9y,no,no,cellular,may,wed,181,1,nonexistent,-1.8,no
29137,45,blue-collar,married,basic.4y,no,no,cellular,may,wed,193,1,nonexistent,-1.8,no
29138,44,blue-collar,married,basic.6y,no,no,cellular,may,wed,288,1,failure,-1.8,no
29139,37,admin.,married,university.degree,no,no,cellular,may,wed,305,1,nonexistent,-1.8,no
29140,33,blue-collar,married,basic.9y,no,no,cellular,may,wed,353,2,nonexistent,-1.8,no
29141,47,blue-collar,married,basic.9y,no,no,cellular,may,wed,169,1,nonexistent,-1.8,no
29142,47,blue-collar,married,basic.9y,no,no,cellular,may,wed,139,1,nonexistent,-1.8,no
29143,54,management,divorced,university.degree,yes,no,cellular,may,wed,127,2,success,-1.8,no
29144,37,blue-collar,married,basic.9y,yes,no,cellular,may,wed,204,2,nonexistent,-1.8,no
29145,33,admin.,married,high.school,yes,no,cellular,may,wed,137,2,failure,-1.8,no
29146,35,admin.,married,professional.course,yes,no,cellular,may,wed,827,1,failure,-1.8,no
29147,31,blue-collar,married,basic.4y,yes,no,cellular,may,wed,150,1,nonexistent,-1.8,no
29148,36,admin.,single,basic.6y,yes,no,cellular,may,wed,402,2,failure,-1.8,no
29149,27,admin.,married,high.school,yes,no,cellular,may,wed,319,2,nonexistent,-1.8,no
29150,35,blue-collar,divorced,basic.9y,yes,no,cellular,may,wed,203,2,failure,-1.8,no
29151,39,blue-collar,married,basic.6y,no,no,cellular,may,wed,109,1,nonexistent,-1.8,no
29152,39,blue-collar,married,basic.6y,no,no,cellular,may,wed,110,2,failure,-1.8,no
29153,42,blue-collar,divorced,high.school,yes,no,cellular,may,wed,175,1,failure,-1.8,no
29154,34,admin.,divorced,university.degree,no,no,cellular,may,wed,207,1,failure,-1.8,no
29155,33,entrepreneur,married,university.degree,yes,no,cellular,may,wed,92,2,failure,-1.8,no
29156,33,admin.,married,high.school,yes,no,telephone,may,wed,48,2,failure,-1.8,no
29157,37,blue-collar,married,basic.4y,yes,no,cellular,may,wed,164,3,nonexistent,-1.8,no
29158,31,management,single,high.school,no,no,cellular,may,wed,90,1,nonexistent,-1.8,no
29159,34,admin.,married,high.school,no,no,cellular,may,wed,191,1,nonexistent,-1.8,no
29160,37,services,married,high.school,yes,no,cellular,may,wed,130,1,nonexistent,-1.8,no
29161,37,services,married,high.school,no,no,cellular,may,wed,317,1,failure,-1.8,no
29162,34,admin.,married,university.degree,no,no,cellular,may,wed,138,2,nonexistent,-1.8,no
29163,33,admin.,single,university.degree,yes,no,cellular,may,wed,194,2,nonexistent,-1.8,no
29164,28,technician,married,professional.course,no,no,cellular,may,wed,550,1,nonexistent,-1.8,yes
29165,34,admin.,married,high.school,no,yes,cellular,may,wed,811,1,nonexistent,-1.8,no
29166,36,admin.,single,basic.6y,yes,no,telephone,may,wed,125,2,failure,-1.8,no
29167,33,blue-collar,married,basic.9y,no,no,cellular,may,wed,430,2,nonexistent,-1.8,yes
29168,53,admin.,married,university.degree,yes,no,cellular,may,wed,124,1,failure,-1.8,no
29169,54,blue-collar,married,high.school,yes,yes,cellular,may,wed,184,1,nonexistent,-1.8,no
29170,27,services,single,high.school,yes,no,cellular,may,wed,124,2,failure,-1.8,no
29171,40,blue-collar,married,basic.6y,yes,no,cellular,may,wed,182,2,failure,-1.8,no
29172,38,blue-collar,married,high.school,yes,no,cellular,may,wed,118,1,failure,-1.8,no
29173,48,blue-collar,married,basic.4y,no,no,cellular,may,wed,79,2,failure,-1.8,no
29174,37,blue-collar,married,basic.9y,no,no,cellular,may,wed,138,1,nonexistent,-1.8,no
29175,29,technician,single,professional.course,no,yes,cellular,may,wed,289,2,nonexistent,-1.8,no
29176,39,blue-collar,divorced,basic.9y,no,no,cellular,may,wed,482,2,nonexistent,-1.8,no
29177,36,technician,single,professional.course,no,no,cellular,may,wed,654,1,nonexistent,-1.8,no
29178,29,admin.,single,university.degree,no,no,cellular,may,wed,198,2,failure,-1.8,no
29179,35,blue-collar,married,basic.9y,no,no,cellular,may,wed,145,1,nonexistent,-1.8,no
29180,33,blue-collar,single,basic.9y,yes,no,cellular,may,wed,116,2,failure,-1.8,no
29181,35,blue-collar,married,basic.9y,yes,yes,cellular,may,wed,500,1,nonexistent,-1.8,no
29182,48,blue-collar,married,basic.9y,yes,no,cellular,may,wed,68,1,nonexistent,-1.8,no
29183,44,admin.,married,high.school,yes,no,cellular,may,wed,346,1,nonexistent,-1.8,no
29184,40,blue-collar,married,basic.9y,yes,yes,cellular,may,wed,131,2,failure,-1.8,no
29185,51,blue-collar,married,basic.9y,yes,yes,cellular,may,wed,220,1,nonexistent,-1.8,no
29186,36,blue-collar,married,basic.9y,yes,no,cellular,may,wed,181,1,nonexistent,-1.8,no
29187,37,housemaid,married,basic.6y,yes,yes,cellular,may,wed,756,2,nonexistent,-1.8,no
29188,41,blue-collar,married,basic.9y,no,no,cellular,may,wed,309,1,failure,-1.8,no
29189,54,technician,divorced,university.degree,no,no,cellular,may,wed,91,2,nonexistent,-1.8,no
29190,33,services,married,high.school,yes,yes,cellular,may,wed,323,2,failure,-1.8,no
29191,30,admin.,single,university.degree,no,no,cellular,may,wed,82,2,failure,-1.8,no
29192,51,admin.,divorced,high.school,yes,yes,cellular,may,wed,316,2,failure,-1.8,no
29193,39,blue-collar,married,basic.9y,no,no,cellular,may,wed,283,3,nonexistent,-1.8,no
29194,24,student,single,basic.9y,no,no,cellular,may,wed,133,1,nonexistent,-1.8,no
29195,51,admin.,single,university.degree,yes,yes,cellular,may,wed,120,3,nonexistent,-1.8,no
29196,48,blue-collar,married,basic.9y,yes,yes,cellular,may,wed,189,2,nonexistent,-1.8,no
29197,58,blue-collar,single,basic.9y,yes,no,cellular,may,wed,127,2,nonexistent,-1.8,no
29198,53,blue-collar,married,professional.course,yes,no,cellular,may,wed,251,4,failure,-1.8,no
29199,27,technician,single,university.degree,yes,yes,cellular,may,wed,754,1,nonexistent,-1.8,yes
29200,37,blue-collar,single,professional.course,no,no,cellular,may,wed,84,2,failure,-1.8,no
29201,33,blue-collar,married,basic.6y,no,no,cellular,may,wed,320,1,nonexistent,-1.8,no
29202,39,unemployed,married,basic.9y,yes,no,cellular,may,wed,222,2,failure,-1.8,no
29203,28,self-employed,single,university.degree,no,no,cellular,may,wed,554,2,nonexistent,-1.8,yes
29204,32,blue-collar,married,basic.9y,no,no,cellular,may,wed,302,2,nonexistent,-1.8,no
29205,52,blue-collar,married,basic.4y,no,no,cellular,may,wed,239,3,nonexistent,-1.8,no
29206,51,entrepreneur,single,basic.9y,yes,no,cellular,may,wed,396,3,nonexistent,-1.8,yes
29207,33,technician,married,professional.course,no,no,cellular,may,wed,167,3,failure,-1.8,no
29208,40,housemaid,divorced,high.school,yes,no,cellular,may,wed,136,3,failure,-1.8,no
29209,37,housemaid,married,basic.6y,no,no,cellular,may,wed,322,2,failure,-1.8,no
29210,32,technician,single,professional.course,yes,no,cellular,may,wed,97,2,nonexistent,-1.8,no
29211,42,blue-collar,married,basic.4y,no,no,cellular,may,wed,206,2,failure,-1.8,no
29212,37,admin.,single,university.degree,no,no,cellular,may,wed,51,4,nonexistent,-1.8,no
29213,35,services,single,high.school,no,no,cellular,may,wed,281,2,failure,-1.8,no
29214,34,housemaid,married,high.school,yes,yes,cellular,may,wed,17,4,failure,-1.8,no
29215,39,management,married,university.degree,no,no,cellular,may,wed,825,2,nonexistent,-1.8,no
29216,30,admin.,divorced,high.school,yes,no,telephone,may,wed,62,4,failure,-1.8,no
29217,28,admin.,single,high.school,yes,yes,cellular,may,wed,253,2,nonexistent,-1.8,no
29218,48,entrepreneur,married,basic.9y,no,no,cellular,may,wed,487,2,nonexistent,-1.8,no
29219,49,admin.,married,university.degree,no,no,cellular,may,wed,155,1,nonexistent,-1.8,no
29220,33,admin.,single,university.degree,yes,no,cellular,may,wed,96,2,failure,-1.8,no
29221,34,blue-collar,married,basic.9y,yes,no,cellular,may,wed,311,3,failure,-1.8,no
29222,51,blue-collar,married,basic.9y,yes,no,telephone,may,wed,90,2,nonexistent,-1.8,no
29223,30,management,single,high.school,no,yes,cellular,may,wed,402,2,nonexistent,-1.8,no
29224,51,blue-collar,married,basic.9y,no,yes,cellular,may,wed,22,2,nonexistent,-1.8,no
29225,33,services,married,high.school,yes,no,cellular,may,wed,89,2,failure,-1.8,no
29226,36,technician,single,professional.course,yes,no,cellular,may,wed,228,2,nonexistent,-1.8,no
29227,34,admin.,married,high.school,no,no,cellular,may,wed,350,2,failure,-1.8,no
29228,34,technician,divorced,professional.course,yes,no,telephone,may,wed,175,1,nonexistent,-1.8,no
29229,28,blue-collar,married,basic.9y,no,no,cellular,may,wed,549,1,nonexistent,-1.8,no
29230,36,blue-collar,married,basic.9y,no,no,cellular,may,wed,133,1,nonexistent,-1.8,no
29231,32,technician,married,professional.course,yes,yes,cellular,may,wed,160,1,nonexistent,-1.8,no
29232,43,management,married,university.degree,yes,no,cellular,may,wed,192,1,nonexistent,-1.8,no
29233,32,technician,divorced,basic.9y,yes,yes,cellular,may,wed,103,3,failure,-1.8,no
29234,46,services,married,high.school,no,no,cellular,may,wed,765,1,failure,-1.8,yes
29235,30,admin.,divorced,high.school,yes,no,cellular,may,wed,422,1,failure,-1.8,no
29236,47,blue-collar,married,basic.9y,yes,yes,cellular,may,wed,74,6,failure,-1.8,no
29237,34,admin.,married,university.degree,no,no,telephone,may,wed,149,4,nonexistent,-1.8,no
29238,30,services,single,high.school,yes,no,cellular,may,wed,70,3,nonexistent,-1.8,no
29239,29,blue-collar,single,professional.course,yes,no,cellular,may,wed,87,3,nonexistent,-1.8,no
29240,41,blue-collar,married,basic.9y,yes,no,cellular,may,wed,233,2,nonexistent,-1.8,no
29241,43,blue-collar,married,basic.4y,yes,no,cellular,may,wed,28,2,nonexistent,-1.8,no
29242,46,management,married,university.degree,yes,yes,cellular,may,wed,172,4,nonexistent,-1.8,no
29243,35,services,married,basic.9y,yes,no,cellular,may,wed,523,2,failure,-1.8,no
29244,36,management,single,university.degree,yes,yes,cellular,may,wed,147,2,failure,-1.8,no
29245,54,management,divorced,university.degree,yes,yes,cellular,may,wed,265,2,failure,-1.8,no
